Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2601","KPN_02579","VBIKlePne13394_2601","PATRIC.272620.9.NC_009648.CDS.2829204.2830115.rev","PATRIC","CDS",2829204,2830115,912,"-","FIG00001011","PLF_570_00000158","PGF_03514578","YP_001336227.1",303,,"Beta-glucoside bgl operon antiterminator, BglG family","GO:0003723|RNA binding"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2602","KPN_02580","VBIKlePne13394_2602","PATRIC.272620.9.NC_009648.CDS.2830193.2831557.rev","PATRIC","CDS",2830193,2831557,1365,"-","FIG01337874","PLF_570_00003557","PGF_00415723","YP_001336228.1",454,,"Carbohydrate-selective porin OprB",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.252","KPN_00251","VBIKlePne13394_0252","PATRIC.272620.9.NC_009648.CDS.283158.284402.fwd","PATRIC","CDS",283158,284402,1245,"+","FIG00731722","PLF_570_00000460","PGF_00004253","YP_001333934.1",414,"frsA","Fermentation/respiration switch protein",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2603","KPN_02581","VBIKlePne13394_2603","PATRIC.272620.9.NC_009648.CDS.2831914.2832825.rev","PATRIC","CDS",2831914,2832825,912,"-","FIG00001415","PLF_570_00001009","PGF_00413340","YP_001336229.1",303,"yohI","tRNA-dihydrouridine(16) synthase",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2604","KPN_02582","VBIKlePne13394_2604","PATRIC.272620.9.NC_009648.CDS.2833204.2833602.fwd","PATRIC","CDS",2833204,2833602,399,"+","FIG00000832","PLF_570_00001578","PGF_00064295","YP_001336230.1",132,"yohJ","UPF0299 membrane protein YohJ",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2605","KPN_02583","VBIKlePne13394_2605","PATRIC.272620.9.NC_009648.CDS.2833599.2834294.fwd","PATRIC","CDS",2833599,2834294,696,"+","FIG00000822","PLF_570_00002353","PGF_00014196","YP_001336231.1",231,"yohK","Inner membrane protein YohK",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2606","KPN_02584","VBIKlePne13394_2606","PATRIC.272620.9.NC_009648.CDS.2834422.2835306.fwd","PATRIC","CDS",2834422,2835306,885,"+","FIG00000720","PLF_570_00001678","PGF_08837849","YP_001336232.1",294,"cdd","Cytidine deaminase (EC 3.5.4.5)","GO:0004126|cytidine deaminase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2607","KPN_02585","VBIKlePne13394_2607","PATRIC.272620.9.NC_009648.CDS.2835582.2836298.fwd","PATRIC","CDS",2835582,2836298,717,"+","FIG00634063","PLF_570_00001878","PGF_08215614","YP_001336233.1",238,"sanA","SanA protein",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2608","KPN_02586","VBIKlePne13394_2608","PATRIC.272620.9.NC_009648.CDS.2836369.2837379.rev","PATRIC","CDS",2836369,2837379,1011,"-","FIG00002251","PLF_570_00001392","PGF_00007133","YP_001336234.1",336,"mglC","Galactose/methyl galactoside ABC transporter, permease protein MglC (EC 3.6.3.17)","GO:0015407|monosaccharide-transporting ATPase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2609","KPN_02587","VBIKlePne13394_2609","PATRIC.272620.9.NC_009648.CDS.2837395.2838915.rev","PATRIC","CDS",2837395,2838915,1521,"-","FIG00138209","PLF_570_00000380","PGF_00007128","YP_001336235.1",506,"mglA","Galactose/methyl galactoside ABC transporter, ATP-binding protein MglA (EC 3.6.3.17)","GO:0015407|monosaccharide-transporting ATPase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2610","KPN_02588","VBIKlePne13394_2610","PATRIC.272620.9.NC_009648.CDS.2839034.2840032.rev","PATRIC","CDS",2839034,2840032,999,"-","FIG00002252","PLF_570_00000555","PGF_05728830","YP_001336236.1",332,"mglB","Galactose/methyl galactoside ABC transporter, substrate-binding protein MglB (EC 3.6.3.17)","GO:0015407|monosaccharide-transporting ATPase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2611","KPN_02589","VBIKlePne13394_2611","PATRIC.272620.9.NC_009648.CDS.2840329.2841351.rev","PATRIC","CDS",2840329,2841351,1023,"-","FIG00138443","PLF_570_00001149","PGF_00021418","YP_001336237.1",340,"galS","Mgl repressor and galactose ultrainduction factor GalS, HTH-type transcriptional regulator",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2612","KPN_02590","VBIKlePne13394_2612","PATRIC.272620.9.NC_009648.CDS.2841507.2842664.rev","PATRIC","CDS",2841507,2842664,1158,"-","FIG00554759","PLF_570_00000350","PGF_00955312","YP_001336238.1",385,"yeiB","Uncharacterized protein YeiB",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2613","KPN_02591","VBIKlePne13394_2613","PATRIC.272620.9.NC_009648.CDS.2842680.2843348.rev","PATRIC","CDS",2842680,2843348,669,"-","FIG00000226","PLF_570_00001101","PGF_02820109","YP_001336239.1",222,"folE","GTP cyclohydrolase I (EC 3.5.4.16) type 1","GO:0003934|GTP cyclohydrolase I activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2614","KPN_02592","VBIKlePne13394_2614","PATRIC.272620.9.NC_009648.CDS.2843709.2844542.fwd","PATRIC","CDS",2843709,2844542,834,"+","FIG00001809","PLF_570_00116006","PGF_00049363","YP_001336240.1",277,"yeiG","S-formylglutathione hydrolase (EC 3.1.2.12)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.253","KPN_00252","VBIKlePne13394_0253","PATRIC.272620.9.NC_009648.CDS.284460.284858.fwd","PATRIC","CDS",284460,284858,399,"+","FIG00919658","PLF_570_00001064","PGF_00419816","YP_001333935.1",132,"crl","Curlin genes transcriptional activator",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2615","KPN_02593","VBIKlePne13394_2615","PATRIC.272620.9.NC_009648.CDS.2844613.2846586.rev","PATRIC","CDS",2844613,2846586,1974,"-","FIG00003284","PLF_570_00000110","PGF_01346254","YP_001336241.1",657,"cirA","Colicin I receptor",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2616","KPN_02594","VBIKlePne13394_2616","PATRIC.272620.9.NC_009648.CDS.2847085.2848554.rev","PATRIC","CDS",2847085,2848554,1470,"-","FIG00003013","PLF_570_00000724","PGF_00018016","YP_001336242.1",489,"lysP","Lysine-specific permease",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2617","KPN_02595","VBIKlePne13394_2617","PATRIC.272620.9.NC_009648.CDS.2848733.2849599.rev","PATRIC","CDS",2848733,2849599,867,"-","FIG00003701","PLF_570_00000980","PGF_07173294","YP_001336243.1",288,"yeiE","Transcriptional regulator YeiE, LysR family",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.254","KPN_00253","VBIKlePne13394_0254","PATRIC.272620.9.NC_009648.CDS.284944.285636.rev","PATRIC","CDS",284944,285636,693,"-","FIG01309127","PLF_570_00003611","PGF_00419733","YP_001333936.1",230,"ygaE","CsiR, transcriptional repressor of CsiD",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2618","KPN_02596","VBIKlePne13394_2618","PATRIC.272620.9.NC_009648.CDS.2849956.2850912.fwd","PATRIC","CDS",2849956,2850912,957,"+","FIG00004373","PLF_570_00001581","PGF_01365164","YP_001336244.1",318,"yeiH","UPF0324 inner membrane protein YeiH",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2619","KPN_02597","VBIKlePne13394_2619","PATRIC.272620.9.NC_009648.CDS.2851006.2851839.fwd","PATRIC","CDS",2851006,2851839,834,"+","FIG00000899","PLF_570_00001084","PGF_00424337","YP_001336245.1",277,"nfo","Endonuclease IV (EC 3.1.21.2)","GO:0008833|deoxyribonuclease IV (phage-T4-induced) activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2620","KPN_02598","VBIKlePne13394_2620","PATRIC.272620.9.NC_009648.CDS.2851890.2853584.rev","PATRIC","CDS",2851890,2853584,1695,"-","FIG00001383","PLF_570_00000291","PGF_00904010","YP_001336246.1",564,"fruA","PTS system, inactive IIB catalytic domain / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2621","KPN_02599","VBIKlePne13394_2621","PATRIC.272620.9.NC_009648.CDS.2853601.2854539.rev","PATRIC","CDS",2853601,2854539,939,"-","FIG00001366","PLF_570_00000653","PGF_04655384","YP_001336247.1",312,"fruK","1-phosphofructokinase (EC 2.7.1.56)","GO:0008662|1-phosphofructokinase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2622","KPN_02600","VBIKlePne13394_2622","PATRIC.272620.9.NC_009648.CDS.2854540.2855670.rev","PATRIC","CDS",2854540,2855670,1131,"-","FIG00003147","PLF_570_00001099","PGF_00006403","YP_001336248.1",376,"fruB","PTS system, fructose-specific IIA component (EC 2.7.1.202) / Fructose-specific phosphocarrier protein HPr",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2623","KPN_02601","VBIKlePne13394_2623","PATRIC.272620.9.NC_009648.CDS.2856007.2857188.fwd","PATRIC","CDS",2856007,2857188,1182,"+","FIG00554580","PLF_570_00000627","PGF_03086624","YP_001336249.1",393,"setB","Sugar efflux transporter B",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.28","KPN_00028","VBIKlePne13394_0028","PATRIC.272620.9.NC_009648.CDS.28563.29228.rev","PATRIC","CDS",28563,29228,666,"-","FIG00002240","PLF_570_00004558","PGF_00060204","YP_001333718.1",221,,"Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.255","KPN_00254","VBIKlePne13394_0255","PATRIC.272620.9.NC_009648.CDS.285682.287082.rev","PATRIC","CDS",285682,287082,1401,"-","FIG00731633","PLF_570_00003416","PGF_00071509","YP_001333937.1",466,"gabP","gamma-aminobutyrate (GABA) permease",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2624","KPN_02602","VBIKlePne13394_2624","PATRIC.272620.9.NC_009648.CDS.2857228.2857416.rev","PATRIC","CDS",2857228,2857416,189,"-","FIG00553754","PLF_570_00005538","PGF_06949038","YP_001336250.1",62,,"UPF0153 protein YeiW",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2625","KPN_02603","VBIKlePne13394_2625","PATRIC.272620.9.NC_009648.CDS.2857630.2858202.fwd","PATRIC","CDS",2857630,2858202,573,"+","FIG00133360","PLF_570_00002321","PGF_08804878","YP_001336251.1",190,"yeiP","Elongation factor P-like protein",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2626","KPN_02604","VBIKlePne13394_2626","PATRIC.272620.9.NC_009648.CDS.2858273.2859463.rev","PATRIC","CDS",2858273,2859463,1191,"-","FIG00060024","PLF_570_00003522","PGF_06985891","YP_001336252.1",396,,"Mannonate dehydratase (EC 4.2.1.8)","GO:0008927|mannonate dehydratase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2627","KPN_02605","VBIKlePne13394_2627","PATRIC.272620.9.NC_009648.CDS.2859671.2861137.fwd","PATRIC","CDS",2859671,2861137,1467,"+","FIG00001516","PLF_570_00004376","PGF_00064853","YP_001336253.1",488,"yeiQ","Uncharacterized oxidoreductase YeiQ",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2628","KPN_02606","VBIKlePne13394_2628","PATRIC.272620.9.NC_009648.CDS.2861273.2862235.fwd","PATRIC","CDS",2861273,2862235,963,"+","FIG00017190","PLF_570_00002251","PGF_03944935","YP_001336254.1",320,"yeiR","Zinc-binding GTPase YeiR",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2629","KPN_02607","VBIKlePne13394_2629","PATRIC.272620.9.NC_009648.CDS.2862273.2862986.fwd","PATRIC","CDS",2862273,2862986,714,"+","FIG01056920","PLF_570_00001766","PGF_00017054","YP_001336255.1",237,"yeiU","Lipid A 1-diphosphate synthase",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2630","KPN_02608","VBIKlePne13394_2630","PATRIC.272620.9.NC_009648.CDS.2863593.2863982.fwd","PATRIC","CDS",2863593,2863982,390,"+","FIG00731949","PLF_570_00001786","PGF_00023404","YP_001336256.1",129,"spr","Murein DD-endopeptidase MepS @ Murein LD-carboxypeptidase (EC 3.4.17.13)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2631","KPN_02609","VBIKlePne13394_2631","PATRIC.272620.9.NC_009648.CDS.2864171.2865733.fwd","PATRIC","CDS",2864171,2865733,1563,"+","FIG01220698","PLF_570_00000425","PGF_02927036","YP_001336257.1",520,"rtn","c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeN","GO:0071111|cyclic-guanylate-specific phosphodiesterase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2632","KPN_02610","VBIKlePne13394_2632","PATRIC.272620.9.NC_009648.CDS.2865802.2867607.fwd","PATRIC","CDS",2865802,2867607,1806,"+","FIG00456025","PLF_570_00001995","PGF_00005935","YP_001336258.1",601,"yejA","ABC transporter, substrate-binding protein YejA",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2633","KPN_02611","VBIKlePne13394_2633","PATRIC.272620.9.NC_009648.CDS.2867617.2868711.fwd","PATRIC","CDS",2867617,2868711,1095,"+","FIG00945384","PLF_570_00000528","PGF_00005252","YP_001336259.1",364,"yejB","ABC transporter, permease protein YejB",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2634","KPN_02612","VBIKlePne13394_2634","PATRIC.272620.9.NC_009648.CDS.2868711.2869736.fwd","PATRIC","CDS",2868711,2869736,1026,"+","FIG00455853","PLF_570_00002520","PGF_09833499","YP_001336260.1",341,"yejE","ABC transporter, permease protein YejE",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2635","KPN_02613","VBIKlePne13394_2635","PATRIC.272620.9.NC_009648.CDS.2869738.2871327.fwd","PATRIC","CDS",2869738,2871327,1590,"+","FIG00905287","PLF_570_00000441","PGF_00003452","YP_001336261.1",529,"yejF","ABC transporter, ATP-binding protein YejF",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2636","KPN_02614","VBIKlePne13394_2636","PATRIC.272620.9.NC_009648.CDS.2871331.2871675.rev","PATRIC","CDS",2871331,2871675,345,"-","FIG00924651","PLF_570_00001590","PGF_00065521","YP_001336262.1",114,"yejG","Uncharacterized protein YejG",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2637","KPN_02615","VBIKlePne13394_2637","PATRIC.272620.9.NC_009648.CDS.2872007.2873203.rev","PATRIC","CDS",2872007,2873203,1197,"-","FIG01296751","PLF_570_00001051","PGF_00502483","YP_001336263.1",398,"bcr","Multidrug resistance transporter => Bicyclomycin resistance protein Bcr-1",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.256","KPN_00255","VBIKlePne13394_0256","PATRIC.272620.9.NC_009648.CDS.287232.288515.rev","PATRIC","CDS",287232,288515,1284,"-","FIG00006767","PLF_570_00003620","PGF_04337880","YP_001333938.1",427,"gabT","Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2638","KPN_02616","VBIKlePne13394_2638","PATRIC.272620.9.NC_009648.CDS.2873200.2873919.rev","PATRIC","CDS",2873200,2873919,720,"-","FIG00002716","PLF_570_00001866","PGF_09626318","YP_001336264.1",239,"rsuA","SSU rRNA pseudouridine(516) synthase (EC 5.4.99.19)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2639","KPN_02617","VBIKlePne13394_2639","PATRIC.272620.9.NC_009648.CDS.2874067.2875824.fwd","PATRIC","CDS",2874067,2875824,1758,"+",,"PLF_570_00001034","PGF_00421447","YP_001336265.1",585,"yejH","ATP-dependent RNA helicase YejH",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2640","KPN_02618","VBIKlePne13394_2640","PATRIC.272620.9.NC_009648.CDS.2875961.2876245.fwd","PATRIC","CDS",2875961,2876245,285,"+","FIG00001896","PLF_570_00001428","PGF_07051332","YP_001336266.1",94,"rplY","LSU ribosomal protein L25p","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation;GO:0008097|5S rRNA binding"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2641","KPN_02619","VBIKlePne13394_2641","PATRIC.272620.9.NC_009648.CDS.2876304.2877191.rev","PATRIC","CDS",2876304,2877191,888,"-","FIG01108996","PLF_570_00003537","PGF_07987589","YP_001336267.1",295,,"Transcriptional regulator, LysR family",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2642","KPN_02620","VBIKlePne13394_2642","PATRIC.272620.9.NC_009648.CDS.2877296.2878582.fwd","PATRIC","CDS",2877296,2878582,1287,"+","FIG00000681","PLF_570_00004274","PGF_03428373","YP_001336268.1",428,,"Putative esterase",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2643","KPN_02621","VBIKlePne13394_2643","PATRIC.272620.9.NC_009648.CDS.2878601.2879197.rev","PATRIC","CDS",2878601,2879197,597,"-","FIG00340332","PLF_570_00002739","PGF_00026544","YP_001336269.1",198,,"Nudix hydrolase family protein KPN_02621",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2644","KPN_02622","VBIKlePne13394_2644","PATRIC.272620.9.NC_009648.CDS.2879280.2880041.fwd","PATRIC","CDS",2879280,2880041,762,"+","FIG00447785","PLF_570_00003759","PGF_01953645","YP_001336270.1",253,,"Transcriptional regulator",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2645","KPN_02623","VBIKlePne13394_2645","PATRIC.272620.9.NC_009648.CDS.2880061.2881068.rev","PATRIC","CDS",2880061,2881068,1008,"-","FIG00001841","PLF_570_00000484","PGF_00026349","YP_001336271.1",335,"yejK","Nucleoid-associated protein NdpA",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2646","KPN_02624","VBIKlePne13394_2646","PATRIC.272620.9.NC_009648.CDS.2881171.2881482.fwd","PATRIC","CDS",2881171,2881482,312,"+","FIG00002927","PLF_570_00001583","PGF_03824105","YP_001336272.1",103,"yejL","UPF0352 protein YejL",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2647","KPN_02625","VBIKlePne13394_2647","PATRIC.272620.9.NC_009648.CDS.2881501.2883261.fwd","PATRIC","CDS",2881501,2883261,1761,"+","FIG00001881","PLF_570_00001411","PGF_00014144","YP_001336273.1",586,"yejM","Inner membrane protein YejM, alkaline phosphatase superfamily",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2648","KPN_02627","VBIKlePne13394_2648","PATRIC.272620.9.NC_009648.CDS.2883599.2884708.fwd","PATRIC","CDS",2883599,2884708,1110,"+","FIG01288841","PLF_570_00004207","PGF_00846597","YP_001336274.1",369,,"Uncharacterized UPF0118 membrane protein",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2649","KPN_02628","VBIKlePne13394_2649","PATRIC.272620.9.NC_009648.CDS.2884883.2885374.fwd","PATRIC","CDS",2884883,2885374,492,"+","FIG01310381","PLF_570_00002170","PGF_00038829","YP_001336275.1",163,"eco","Proteinase inhibitor I11, ecotin precursor",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.257","KPN_00256","VBIKlePne13394_0257","PATRIC.272620.9.NC_009648.CDS.288528.289976.rev","PATRIC","CDS",288528,289976,1449,"-","FIG01958943","PLF_570_00056964","PGF_07204877","YP_001333939.1",482,"gabD","Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)","GO:0009013|succinate-semialdehyde dehydrogenase [NAD(P)+] activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2650","KPN_02629","VBIKlePne13394_2650","PATRIC.272620.9.NC_009648.CDS.2885441.2887075.rev","PATRIC","CDS",2885441,2887075,1635,"-","FIG01303905","PLF_570_00002579","PGF_00018971","YP_001336276.1",544,"mqo","Malate:quinone oxidoreductase (EC 1.1.5.4)","GO:0008924|malate dehydrogenase (quinone) activity;GO:0008924|malate dehydrogenase (menaquinone) activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2651","KPN_02630","VBIKlePne13394_2651","PATRIC.272620.9.NC_009648.CDS.2887435.2888565.fwd","PATRIC","CDS",2887435,2888565,1131,"+","FIG00005216","PLF_570_00001237","PGF_08030327","YP_001336277.1",376,,"Sulfate permease","GO:0005215|transporter activity;GO:0006810|transport;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0015137|citrate transmembrane transporter activity;GO:0015746|citrate transport;GO:0016021|integral to membrane"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2652","KPN_02631","VBIKlePne13394_2652","PATRIC.272620.9.NC_009648.CDS.2888557.2889993.rev","PATRIC","CDS",2888557,2889993,1437,"-","FIG00437800","PLF_570_00001449","PGF_04560429","YP_001336278.1",478,,"Mg/Co/Ni transporter MgtE, CBS domain-containing",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2653","KPN_02632","VBIKlePne13394_2653","PATRIC.272620.9.NC_009648.CDS.2890143.2891786.rev","PATRIC","CDS",2890143,2891786,1644,"-","FIG00554366","PLF_570_00000416","PGF_08051432","YP_001336279.1",547,"yojI","ABC-type siderophore export system, fused ATPase and permease components",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2654","KPN_02633","VBIKlePne13394_2654","PATRIC.272620.9.NC_009648.CDS.2891861.2892514.rev","PATRIC","CDS",2891861,2892514,654,"-","FIG00001574","PLF_570_00001317","PGF_00048249","YP_001336280.1",217,"alkB","Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2655","KPN_02634","VBIKlePne13394_2655","PATRIC.272620.9.NC_009648.CDS.2892514.2893578.rev","PATRIC","CDS",2892514,2893578,1065,"-","FIG00001061","PLF_570_00002585","PGF_02772091","YP_001336281.1",354,"ada","Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)","GO:0003908|methylated-DNA-[protein]-cysteine S-methyltransferase activity"
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2656","KPN_02635","VBIKlePne13394_2656","PATRIC.272620.9.NC_009648.CDS.2893652.2894704.rev","PATRIC","CDS",2893652,2894704,1053,"-","FIG00133219","PLF_570_00001089","PGF_06690407","YP_001336282.1",350,"yojL","FAD:protein FMN transferase (EC 2.7.1.180)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2657","KPN_02636","VBIKlePne13394_2657","PATRIC.272620.9.NC_009648.CDS.2894808.2895911.rev","PATRIC","CDS",2894808,2895911,1104,"-","FIG00633937","PLF_570_00036082","PGF_05544637","YP_001336283.1",367,"ompC","Outer membrane porin OmpC",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2658","KPN_02637","VBIKlePne13394_2658","PATRIC.272620.9.NC_009648.CDS.2896683.2899340.fwd","PATRIC","CDS",2896683,2899340,2658,"+","FIG00004592","PLF_570_00000221","PGF_00034034","YP_001336284.1",885,"yojN","Phosphotransferase RcsD",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2659","KPN_02638","VBIKlePne13394_2659","PATRIC.272620.9.NC_009648.CDS.2899356.2900006.fwd","PATRIC","CDS",2899356,2900006,651,"+","FIG00004153","PLF_570_00001688","PGF_00421954","YP_001336285.1",216,"rcsB","DNA-binding capsular synthesis response regulator RcsB",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.258","KPN_00257","VBIKlePne13394_0258","PATRIC.272620.9.NC_009648.CDS.290002.291270.rev","PATRIC","CDS",290002,291270,1269,"-","FIG00011820","PLF_570_00003944","PGF_00015978","YP_001333940.1",422,"ygaF","L-2-hydroxyglutarate oxidase (EC 1.1.3.15)",
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578","272620.9","NC_009648","fig|272620.9.peg.2660","KPN_02639","VBIKlePne13394_2660","PATRIC.272620.9.NC_009648.CDS.2900052.2902892.rev","PATRIC","CDS",2900052,2902892,2841,"-","FIG00004208","PLF_570_00000170","PGF_00050577","YP_001336286.1",946,"rcsC","Sensor histidine kinase RcsC (EC 2.7.13.3)","GO:0004673|protein histidine kinase activity"
